date,rate
1980-11-09,3.0742
1980-11-10,0.0030984
1980-11-11,0.0031485
1980-11-12,0.0031217
1980-11-13,0.0031304
1980-11-14,0.0031208
1980-11-16,3.1208
1980-11-17,0.0031515
1980-11-18,0.0031644
1980-11-19,0.0031709
1980-11-20,0.0031806
1980-11-21,0.0031833
1980-11-23,3.1833
1980-11-24,3.1833
1980-11-25,0.003224
1980-11-26,0.0032444
1980-11-27,0.0032216
1980-11-28,0.0032239
1980-11-30,3.2239
1980-12-01,0.0031846
1980-12-02,0.0032748
1980-12-03,0.0033012
1980-12-04,0.0033279
1980-12-05,0.0033469
1980-12-07,3.3469
1980-12-08,0.0034615
1980-12-09,0.0034686
1980-12-10,0.0035122
1980-12-11,0.0034934
1980-12-12,0.0035305
1980-12-14,3.5305
1980-12-15,0.0035898
1980-12-16,0.0035852
1980-12-17,0.0036265
1980-12-18,0.0035912
1980-12-19,0.0036363
1980-12-21,3.6363
1980-12-22,0.0036717
1980-12-23,0.0036554
1980-12-24,0.003634
1980-12-26,0.0036499
1980-12-28,3.6499
1980-12-29,0.0036892
1980-12-30,0.0037414
1980-12-31,0.0037191
1981-01-02,3.7191
1981-01-04,3.7191
1981-01-05,0.0038408
1981-01-06,0.0038466
1981-01-07,0.0038397
1981-01-08,0.0038173
1981-01-09,0.0037998
1981-01-11,3.7998
1981-01-12,0.0038266
1981-01-13,0.003787
1981-01-14,0.0038637
1981-01-15,3.8637
1981-01-16,0.0038992
1981-01-18,3.8992
1981-01-19,0.0039786
1981-01-20,0.0039687
1981-01-21,0.0040206
1981-01-22,0.00404
1981-01-23,0.0040248
1981-01-25,4.0248
1981-01-26,0.0040029
1981-01-27,0.0039965
1981-01-28,0.0039802
1981-01-29,0.0039432
1981-01-30,0.0039202
1981-02-01,3.9202
1981-02-02,0.0040079
1981-02-03,0.0039323
1981-02-04,0.0039362
1981-02-05,0.0039871
1981-02-06,0.0040015
1981-02-08,4.0015
1981-02-09,0.0040575
1981-02-10,0.0040501
1981-02-11,4.0501
1981-02-12,0.0040512
1981-02-13,0.0040837
